date,state,district,pincode,bio_0_5,bio_5_17,bio_18_30,bio_30_60,bio_60_plus,bio_total,demo_0_5,demo_5_17,demo_18_30,demo_30_60,demo_60_plus,demo_total,mobile_updates,enrol_0_5,enrol_5_17,enrol_18_30,enrol_30_60,enrol_60_plus,enrol_total
2025-10-20,Delhi,West Delhi,117970,79,267,248,347,69,1010,20,46,128,90,35,319,375,1841,4142,5753,8054,3221,23011
2025-10-21,Delhi,West Delhi,117970,56,202,187,264,48,757,13,33,97,67,25,235,289,1841,4142,5753,8054,3221,23011
2025-10-22,Delhi,West Delhi,117970,42,129,120,166,37,494,12,24,62,44,19,161,174,1841,4142,5753,8054,3221,23011
2025-10-23,Delhi,West Delhi,117970,26,72,67,92,23,280,8,14,35,25,12,94,94,1841,4142,5753,8054,3221,23011
2025-10-24,Delhi,West Delhi,117970,32,98,91,125,29,375,9,18,47,33,15,122,131,1841,4142,5753,8054,3221,23011
2025-10-25,Delhi,West Delhi,117970,20,61,56,78,18,233,6,11,29,21,9,76,81,1841,4142,5753,8054,3221,23011
2025-10-26,Delhi,West Delhi,117970,33,95,89,121,30,368,10,19,46,33,15,123,125,1841,4142,5753,8054,3221,23011
2025-10-27,Delhi,West Delhi,117970,84,294,272,383,73,1106,20,49,141,98,38,346,417,1841,4142,5753,8054,3221,23011
2025-10-28,Delhi,West Delhi,117970,63,223,206,290,54,836,15,37,107,74,28,261,317,1841,4142,5753,8054,3221,23011
2025-10-29,Delhi,West Delhi,117970,31,111,103,145,26,416,7,18,53,37,13,128,160,1841,4142,5753,8054,3221,23011
2025-10-30,Delhi,West Delhi,117970,20,55,51,69,18,213,6,11,26,19,9,71,71,1841,4142,5753,8054,3221,23011
2025-10-31,Delhi,West Delhi,117970,19,60,56,77,17,229,5,11,29,20,8,73,82,1841,4142,5753,8054,3221,23011
2025-11-01,Delhi,West Delhi,117970,1,28,26,40,0,95,0,1,13,8,0,22,51,1841,4142,5753,8054,3221,23011
2025-11-02,Delhi,West Delhi,117970,29,79,73,99,27,307,9,16,38,28,13,104,101,1841,4142,5753,8054,3221,23011
2025-11-03,Delhi,West Delhi,117970,67,231,214,300,58,870,17,39,111,77,30,274,325,1841,4142,5753,8054,3221,23011
2025-11-04,Delhi,West Delhi,117970,41,148,137,193,35,554,9,24,71,49,18,171,211,1841,4142,5753,8054,3221,23011
2025-11-05,Delhi,West Delhi,117970,23,58,54,73,21,229,8,13,28,21,11,81,72,1841,4142,5753,8054,3221,23011
2025-11-06,Delhi,West Delhi,117970,28,37,36,41,28,170,3,4,8,6,4,25,18,1841,4142,5753,8054,3221,23011
2025-11-07,Delhi,West Delhi,117970,0,7,7,11,0,25,0,0,3,1,0,4,15,1841,4142,5753,8054,3221,23011
2025-11-08,Delhi,West Delhi,117970,3,18,16,24,3,64,0,2,8,5,1,16,27,1841,4142,5753,8054,3221,23011
2025-11-09,Delhi,West Delhi,117970,17,52,49,67,15,200,5,9,25,18,8,65,71,1841,4142,5753,8054,3221,23011
2025-11-10,Delhi,West Delhi,117970,55,187,173,243,48,706,14,32,90,63,25,224,263,1841,4142,5753,8054,3221,23011
2025-11-11,Delhi,West Delhi,117970,42,134,124,172,37,509,12,24,64,45,19,164,183,1841,4142,5753,8054,3221,23011
2025-11-12,Delhi,West Delhi,117970,16,39,36,48,15,154,5,9,18,14,7,53,47,1841,4142,5753,8054,3221,23011
2025-11-13,Delhi,West Delhi,117970,10,18,17,22,9,76,4,5,9,7,4,29,19,1841,4142,5753,8054,3221,23011
2025-11-14,Delhi,West Delhi,117970,10,18,17,22,9,76,4,5,9,7,4,29,19,1841,4142,5753,8054,3221,23011
2025-11-15,Delhi,West Delhi,117970,18,43,40,53,17,171,6,10,21,16,8,61,51,1841,4142,5753,8054,3221,23011
2025-11-16,Delhi,West Delhi,117970,9,52,47,70,6,184,0,6,24,16,3,49,83,1841,4142,5753,8054,3221,23011
2025-11-17,Delhi,West Delhi,117970,78,258,239,333,69,977,21,45,124,87,35,312,358,1841,4142,5753,8054,3221,23011
2025-11-18,Delhi,West Delhi,117970,30,151,139,202,23,545,2,19,72,47,12,152,235,1841,4142,5753,8054,3221,23011
2025-11-19,Delhi,West Delhi,117970,23,92,85,121,20,341,4,14,44,30,10,102,135,1841,4142,5753,8054,3221,23011
2025-11-20,Delhi,West Delhi,117970,16,51,48,66,14,195,4,9,24,17,7,61,71,1841,4142,5753,8054,3221,23011
2025-11-21,Delhi,West Delhi,117970,27,86,80,112,24,329,7,15,41,29,12,104,119,1841,4142,5753,8054,3221,23011
2025-11-22,Delhi,West Delhi,117970,11,49,45,65,9,179,1,7,23,16,5,52,74,1841,4142,5753,8054,3221,23011
2025-11-23,Delhi,West Delhi,117970,22,82,75,107,19,305,5,13,39,27,9,93,118,1841,4142,5753,8054,3221,23011
2025-11-24,Delhi,West Delhi,117970,88,307,284,399,77,1155,22,52,147,103,40,364,434,1841,4142,5753,8054,3221,23011
2025-11-25,Delhi,West Delhi,117970,86,269,250,346,76,1027,24,49,129,92,39,333,367,1841,4142,5753,8054,3221,23011
2025-11-26,Delhi,West Delhi,117970,33,127,117,166,28,471,7,20,61,41,15,144,184,1841,4142,5753,8054,3221,23011
2025-11-27,Delhi,West Delhi,117970,17,63,58,82,14,234,3,10,30,20,7,70,91,1841,4142,5753,8054,3221,23011
2025-11-28,Delhi,West Delhi,117970,35,101,94,129,32,391,11,20,49,35,16,131,134,1841,4142,5753,8054,3221,23011
2025-11-29,Delhi,West Delhi,117970,16,52,49,68,14,199,4,9,25,17,7,62,72,1841,4142,5753,8054,3221,23011
2025-11-30,Delhi,West Delhi,117970,16,69,63,91,13,252,2,10,33,22,7,74,103,1841,4142,5753,8054,3221,23011
2025-12-01,Delhi,West Delhi,117970,78,266,246,345,68,1003,20,45,128,89,35,317,374,1841,4142,5753,8054,3221,23011
2025-12-02,Delhi,West Delhi,117970,73,204,191,260,66,794,13,31,88,61,24,217,261,1841,4142,5753,8054,3221,23011
2025-12-03,Delhi,West Delhi,117970,17,64,59,84,14,238,3,10,30,21,7,71,93,1841,4142,5753,8054,3221,23011
2025-12-04,Delhi,West Delhi,117970,12,21,20,24,12,89,5,6,10,8,6,35,19,1841,4142,5753,8054,3221,23011
2025-12-05,Delhi,West Delhi,117970,0,8,7,12,0,27,0,0,3,2,0,5,16,1841,4142,5753,8054,3221,23011
2025-12-06,Delhi,West Delhi,117970,2,20,18,27,1,68,0,1,9,5,0,15,34,1841,4142,5753,8054,3221,23011
2025-12-07,Delhi,West Delhi,117970,5,41,37,56,3,142,0,4,19,12,2,37,68,1841,4142,5753,8054,3221,23011
2025-12-08,Delhi,West Delhi,117970,47,179,165,235,40,666,10,28,86,59,20,203,261,1841,4142,5753,8054,3221,23011
2025-12-09,Delhi,West Delhi,117970,42,136,126,175,37,516,11,24,65,46,19,165,188,1841,4142,5753,8054,3221,23011
2025-12-10,Delhi,West Delhi,117970,8,25,23,33,7,96,2,4,12,8,3,29,35,1841,4142,5753,8054,3221,23011
2025-12-11,Delhi,West Delhi,117970,1,10,9,13,0,33,0,1,4,3,0,8,16,1841,4142,5753,8054,3221,23011
2025-12-12,Delhi,West Delhi,117970,1,9,8,13,0,31,0,0,4,2,0,6,16,1841,4142,5753,8054,3221,23011
2025-12-13,Delhi,West Delhi,117970,17,38,36,48,15,154,6,9,18,14,8,55,45,1841,4142,5753,8054,3221,23011
2025-12-14,Delhi,West Delhi,117970,8,49,44,65,6,172,0,5,23,15,3,46,77,1841,4142,5753,8054,3221,23011
2025-12-15,Delhi,West Delhi,117970,74,242,224,313,65,918,20,43,116,82,33,294,336,1841,4142,5753,8054,3221,23011
2025-12-16,Delhi,West Delhi,117970,58,188,175,243,51,715,16,33,90,64,26,229,260,1841,4142,5753,8054,3221,23011
2025-12-17,Delhi,West Delhi,117970,22,82,76,107,19,306,5,13,39,27,10,94,117,1841,4142,5753,8054,3221,23011
2025-12-18,Delhi,West Delhi,117970,3,22,20,30,2,77,0,2,10,6,1,19,37,1841,4142,5753,8054,3221,23011
2025-12-19,Delhi,West Delhi,117970,31,88,82,112,28,341,10,17,42,31,14,114,114,1841,4142,5753,8054,3221,23011
2025-12-20,Delhi,West Delhi,117970,14,51,47,67,12,191,3,8,24,17,6,58,73,1841,4142,5753,8054,3221,23011
2025-12-21,Delhi,West Delhi,117970,32,93,87,119,28,359,9,18,45,32,14,118,124,1841,4142,5753,8054,3221,23011
2025-12-22,Delhi,West Delhi,117970,83,298,275,388,71,1115,19,49,143,99,37,347,426,1841,4142,5753,8054,3221,23011
2025-12-23,Delhi,West Delhi,117970,62,232,214,304,53,865,13,37,111,76,27,264,336,1841,4142,5753,8054,3221,23011
2025-12-24,Delhi,West Delhi,117970,48,157,145,203,43,596,13,28,75,53,22,191,216,1841,4142,5753,8054,3221,23011
2025-12-25,Delhi,West Delhi,117970,29,91,85,117,26,348,8,17,44,31,13,113,124,1841,4142,5753,8054,3221,23011
2025-12-26,Delhi,West Delhi,117970,32,107,99,139,28,405,8,18,51,36,14,127,149,1841,4142,5753,8054,3221,23011
2025-12-27,Delhi,West Delhi,117970,22,65,61,83,20,251,7,12,31,22,10,82,86,1841,4142,5753,8054,3221,23011
2025-12-28,Delhi,West Delhi,117970,34,97,90,123,31,375,11,19,46,34,16,126,126,1841,4142,5753,8054,3221,23011
2025-12-29,Delhi,West Delhi,117970,89,300,278,389,78,1134,23,52,144,101,40,360,420,1841,4142,5753,8054,3221,23011
2025-12-30,Delhi,West Delhi,117970,49,196,181,258,42,726,10,30,94,64,22,220,288,1841,4142,5753,8054,3221,23011
2025-12-31,Delhi,West Delhi,117970,34,110,102,141,30,417,9,19,53,37,15,133,151,1841,4142,5753,8054,3221,23011
2026-01-01,Delhi,West Delhi,117970,20,46,43,57,19,185,7,11,22,17,9,66,54,1841,4142,5753,8054,3221,23011
2026-01-02,Delhi,West Delhi,117970,6,29,27,39,5,106,0,4,14,9,2,29,44,1841,4142,5753,8054,3221,23011
2026-01-03,Delhi,West Delhi,117970,5,29,27,39,4,104,0,3,14,9,2,28,46,1841,4142,5753,8054,3221,23011
2026-01-04,Delhi,West Delhi,117970,2,42,37,58,0,139,0,2,19,11,0,32,74,1841,4142,5753,8054,3221,23011
2026-01-05,Delhi,West Delhi,117970,72,232,215,299,64,882,20,41,111,79,33,284,319,1841,4142,5753,8054,3221,23011
2026-01-06,Delhi,West Delhi,117970,47,152,141,196,41,577,12,27,73,51,21,184,210,1841,4142,5753,8054,3221,23011
2026-01-07,Delhi,West Delhi,117970,11,36,33,46,9,135,3,6,17,12,5,43,50,1841,4142,5753,8054,3221,23011
2026-01-08,Delhi,West Delhi,117970,1,10,9,13,1,34,0,1,4,3,0,8,16,1841,4142,5753,8054,3221,23011
2026-01-09,Delhi,West Delhi,117970,6,15,14,19,6,60,2,3,7,5,3,20,18,1841,4142,5753,8054,3221,23011
2026-01-10,Delhi,West Delhi,117970,15,36,34,45,14,144,5,8,17,13,7,50,43,1841,4142,5753,8054,3221,23011
2026-01-11,Delhi,West Delhi,117970,20,61,56,78,18,233,5,11,29,21,9,75,82,1841,4142,5753,8054,3221,23011
2026-01-12,Delhi,West Delhi,117970,60,214,198,278,52,802,14,35,102,71,27,249,304,1841,4142,5753,8054,3221,23011
2026-01-13,Delhi,West Delhi,117970,47,162,150,211,41,611,11,27,78,54,21,191,229,1841,4142,5753,8054,3221,23011
2026-01-14,Delhi,West Delhi,117970,13,57,52,76,10,208,2,8,27,18,5,60,86,1841,4142,5753,8054,3221,23011
2026-01-15,Delhi,West Delhi,117970,14,31,29,39,13,126,5,7,15,11,6,44,36,1841,4142,5753,8054,3221,23011
2025-10-18,Delhi,West Delhi,117170,14,35,33,44,13,139,13,27,72,51,22,185,81,2561,5762,8004,11205,4482,32014
2025-10-19,Delhi,West Delhi,117170,14,51,47,67,12,191,18,43,123,85,33,302,141,2561,5762,8004,11205,4482,32014
2025-10-20,Delhi,West Delhi,117170,62,209,194,271,54,790,77,174,484,338,135,1208,554,2561,5762,8004,11205,4482,32014
2025-10-21,Delhi,West Delhi,117170,20,132,120,179,14,465,55,129,364,254,99,901,419,2561,5762,8004,11205,4482,32014
2025-10-22,Delhi,West Delhi,117170,28,92,85,119,25,349,34,76,211,148,59,528,242,2561,5762,8004,11205,4482,32014
2025-10-23,Delhi,West Delhi,117170,13,44,41,58,12,168,16,37,102,72,29,256,117,2561,5762,8004,11205,4482,32014
2025-10-24,Delhi,West Delhi,117170,14,58,54,77,12,215,21,50,142,99,38,350,164,2561,5762,8004,11205,4482,32014
2025-10-25,Delhi,West Delhi,117170,9,39,36,51,8,143,14,33,95,66,25,233,110,2561,5762,8004,11205,4482,32014
2025-10-26,Delhi,West Delhi,117170,17,63,58,82,15,235,23,53,149,104,41,370,171,2561,5762,8004,11205,4482,32014
2025-10-27,Delhi,West Delhi,117170,85,258,240,331,76,990,97,211,575,404,165,1452,656,2561,5762,8004,11205,4482,32014
2025-10-28,Delhi,West Delhi,117170,53,179,166,232,47,677,66,149,414,290,116,1035,475,2561,5762,8004,11205,4482,32014
2025-10-29,Delhi,West Delhi,117170,20,79,73,104,17,293,28,68,193,134,52,475,223,2561,5762,8004,11205,4482,32014
2025-10-30,Delhi,West Delhi,117170,11,33,31,42,10,127,12,27,74,52,21,186,84,2561,5762,8004,11205,4482,32014
2025-10-31,Delhi,West Delhi,117170,6,31,28,41,4,110,11,27,80,55,20,193,93,2561,5762,8004,11205,4482,32014
2025-11-01,Delhi,West Delhi,117170,5,27,24,36,4,96,9,23,69,47,18,166,80,2561,5762,8004,11205,4482,32014
2025-11-02,Delhi,West Delhi,117170,9,44,41,59,8,161,15,38,112,77,29,271,130,2561,5762,8004,11205,4482,32014
2025-11-03,Delhi,West Delhi,117170,54,181,167,234,48,684,67,150,416,292,117,1042,477,2561,5762,8004,11205,4482,32014
2025-11-04,Delhi,West Delhi,117170,27,106,98,139,23,393,38,90,256,178,69,631,295,2561,5762,8004,11205,4482,32014
2025-11-05,Delhi,West Delhi,117170,10,29,27,37,9,112,11,23,64,45,18,161,73,2561,5762,8004,11205,4482,32014
2025-11-06,Delhi,West Delhi,117170,2,9,8,12,2,33,3,7,22,15,6,53,25,2561,5762,8004,11205,4482,32014
2025-11-07,Delhi,West Delhi,117170,4,10,10,13,3,40,4,8,22,16,6,56,25,2561,5762,8004,11205,4482,32014
2025-11-08,Delhi,West Delhi,117170,11,22,21,27,10,91,9,16,41,29,13,108,45,2561,5762,8004,11205,4482,32014
2025-11-09,Delhi,West Delhi,117170,17,44,42,56,16,175,17,35,92,65,28,237,104,2561,5762,8004,11205,4482,32014
2025-11-10,Delhi,West Delhi,117170,38,135,125,176,33,507,50,114,318,222,88,792,366,2561,5762,8004,11205,4482,32014
2025-11-11,Delhi,West Delhi,117170,23,85,79,112,20,319,31,72,203,142,56,504,234,2561,5762,8004,11205,4482,32014
2025-11-12,Delhi,West Delhi,117170,1,9,8,12,1,31,3,8,23,16,6,56,27,2561,5762,8004,11205,4482,32014
2025-11-13,Delhi,West Delhi,117170,3,10,9,12,3,37,3,8,22,15,6,54,25,2561,5762,8004,11205,4482,32014
2025-11-14,Delhi,West Delhi,117170,8,15,14,17,7,61,6,10,24,18,8,66,27,2561,5762,8004,11205,4482,32014
2025-11-15,Delhi,West Delhi,117170,5,21,19,28,5,78,7,18,51,35,14,125,59,2561,5762,8004,11205,4482,32014
2025-11-16,Delhi,West Delhi,117170,10,43,40,57,9,159,15,37,107,74,28,261,123,2561,5762,8004,11205,4482,32014
2025-11-17,Delhi,West Delhi,117170,48,176,163,230,41,658,64,149,419,292,115,1039,482,2561,5762,8004,11205,4482,32014
2025-11-18,Delhi,West Delhi,117170,55,164,153,210,49,631,62,133,363,256,105,919,414,2561,5762,8004,11205,4482,32014
2025-11-19,Delhi,West Delhi,117170,25,78,72,100,22,297,29,64,176,123,50,442,201,2561,5762,8004,11205,4482,32014
2025-11-20,Delhi,West Delhi,117170,14,38,35,48,13,148,14,30,80,56,24,204,90,2561,5762,8004,11205,4482,32014
2025-11-21,Delhi,West Delhi,117170,18,59,54,76,16,223,22,48,133,93,38,334,152,2561,5762,8004,11205,4482,32014
2025-11-22,Delhi,West Delhi,117170,20,50,47,63,18,198,19,39,102,73,31,264,116,2561,5762,8004,11205,4482,32014
2025-11-23,Delhi,West Delhi,117170,10,54,49,72,8,193,19,47,139,96,36,337,162,2561,5762,8004,11205,4482,32014
2025-11-24,Delhi,West Delhi,117170,70,236,218,306,61,891,87,196,545,382,153,1363,625,2561,5762,8004,11205,4482,32014
2025-11-25,Delhi,West Delhi,117170,51,178,164,231,44,668,65,149,417,291,116,1038,479,2561,5762,8004,11205,4482,32014
2025-11-26,Delhi,West Delhi,117170,29,98,91,127,25,370,36,82,228,159,63,568,261,2561,5762,8004,11205,4482,32014
2025-11-27,Delhi,West Delhi,117170,15,46,43,59,13,176,17,38,103,72,29,259,118,2561,5762,8004,11205,4482,32014
2025-11-28,Delhi,West Delhi,117170,22,65,60,82,20,249,24,52,141,99,41,357,160,2561,5762,8004,11205,4482,32014
2025-11-29,Delhi,West Delhi,117170,16,43,40,54,14,167,16,34,90,64,27,231,102,2561,5762,8004,11205,4482,32014
2025-11-30,Delhi,West Delhi,117170,11,49,45,66,9,180,17,43,124,86,33,303,144,2561,5762,8004,11205,4482,32014
2025-12-01,Delhi,West Delhi,117170,58,197,182,255,51,743,73,164,456,319,127,1139,523,2561,5762,8004,11205,4482,32014
2025-12-02,Delhi,West Delhi,117170,37,131,121,170,32,491,48,110,307,215,85,765,353,2561,5762,8004,11205,4482,32014
2025-12-03,Delhi,West Delhi,117170,13,44,41,57,12,167,16,36,101,71,28,252,115,2561,5762,8004,11205,4482,32014
2025-12-04,Delhi,West Delhi,117170,2,9,8,12,2,33,3,7,22,15,6,53,25,2561,5762,8004,11205,4482,32014
2025-12-05,Delhi,West Delhi,117170,13,20,19,23,13,88,8,13,27,20,11,79,28,2561,5762,8004,11205,4482,32014
2025-12-06,Delhi,West Delhi,117170,13,27,26,33,13,112,11,20,49,36,16,132,55,2561,5762,8004,11205,4482,32014
2025-12-07,Delhi,West Delhi,117170,7,33,31,44,6,121,12,29,84,58,22,205,97,2561,5762,8004,11205,4482,32014
2025-12-08,Delhi,West Delhi,117170,35,132,122,173,30,492,48,111,315,219,86,779,362,2561,5762,8004,11205,4482,32014
2025-12-09,Delhi,West Delhi,117170,31,95,88,122,27,363,35,78,214,150,61,538,244,2561,5762,8004,11205,4482,32014
2025-12-10,Delhi,West Delhi,117170,0,0,0,0,0,0,0,1,16,9,0,26,21,2561,5762,8004,11205,4482,32014
2025-12-11,Delhi,West Delhi,117170,5,11,11,14,4,45,4,9,23,16,7,59,26,2561,5762,8004,11205,4482,32014
2025-12-12,Delhi,West Delhi,117170,0,7,6,10,0,23,2,6,20,14,5,47,24,2561,5762,8004,11205,4482,32014
2025-12-13,Delhi,West Delhi,117170,4,16,15,21,3,59,5,13,39,27,10,94,45,2561,5762,8004,11205,4482,32014
2025-12-14,Delhi,West Delhi,117170,8,37,34,49,7,135,13,32,93,64,24,226,108,2561,5762,8004,11205,4482,32014
2025-12-15,Delhi,West Delhi,117170,48,165,152,214,41,620,61,138,384,268,107,958,441,2561,5762,8004,11205,4482,32014
2025-12-16,Delhi,West Delhi,117170,38,127,118,165,34,482,47,106,293,205,82,733,336,2561,5762,8004,11205,4482,32014
2025-12-17,Delhi,West Delhi,117170,8,40,37,54,6,145,14,35,104,72,27,252,121,2561,5762,8004,11205,4482,32014
2025-12-18,Delhi,West Delhi,117170,8,17,16,22,7,70,7,13,34,24,11,89,38,2561,5762,8004,11205,4482,32014
2025-12-19,Delhi,West Delhi,117170,9,35,33,46,8,131,13,30,85,59,23,210,98,2561,5762,8004,11205,4482,32014
2025-12-20,Delhi,West Delhi,117170,12,38,35,48,10,143,14,31,85,60,24,214,98,2561,5762,8004,11205,4482,32014
2025-12-21,Delhi,West Delhi,117170,18,61,57,80,16,232,23,51,142,99,40,355,162,2561,5762,8004,11205,4482,32014
2025-12-22,Delhi,West Delhi,117170,68,229,212,296,59,864,85,190,529,370,148,1322,607,2561,5762,8004,11205,4482,32014
2025-12-23,Delhi,West Delhi,117170,49,174,161,227,43,654,64,146,409,286,113,1018,470,2561,5762,8004,11205,4482,32014
2025-12-24,Delhi,West Delhi,117170,34,107,99,137,30,407,40,88,241,169,68,606,275,2561,5762,8004,11205,4482,32014
2025-12-25,Delhi,West Delhi,117170,13,46,43,60,11,173,17,39,109,76,30,271,125,2561,5762,8004,11205,4482,32014
2025-12-26,Delhi,West Delhi,117170,21,68,63,87,19,258,25,56,154,108,43,386,176,2561,5762,8004,11205,4482,32014
2025-12-27,Delhi,West Delhi,117170,11,39,36,51,9,146,14,33,92,64,25,228,106,2561,5762,8004,11205,4482,32014
2025-12-28,Delhi,West Delhi,117170,21,65,60,83,19,248,24,53,145,101,41,364,165,2561,5762,8004,11205,4482,32014
2025-12-29,Delhi,West Delhi,117170,71,226,209,291,63,860,84,186,512,359,145,1286,586,2561,5762,8004,11205,4482,32014
2025-12-30,Delhi,West Delhi,117170,46,155,144,201,40,586,57,129,358,251,100,895,411,2561,5762,8004,11205,4482,32014
2025-12-31,Delhi,West Delhi,117170,20,64,60,83,18,245,24,53,147,103,41,368,168,2561,5762,8004,11205,4482,32014
2026-01-01,Delhi,West Delhi,117170,4,11,10,14,4,43,4,9,23,16,7,59,26,2561,5762,8004,11205,4482,32014
2026-01-02,Delhi,West Delhi,117170,3,10,9,13,3,38,4,8,22,15,6,55,25,2561,5762,8004,11205,4482,32014
2026-01-03,Delhi,West Delhi,117170,4,19,17,25,3,68,6,16,48,33,12,115,56,2561,5762,8004,11205,4482,32014
2026-01-04,Delhi,West Delhi,117170,6,34,31,46,4,121,12,30,90,62,23,217,105,2561,5762,8004,11205,4482,32014
2026-01-05,Delhi,West Delhi,117170,44,149,138,194,38,563,55,124,347,243,97,866,398,2561,5762,8004,11205,4482,32014
2026-01-06,Delhi,West Delhi,117170,38,109,101,139,34,421,41,88,237,167,69,602,270,2561,5762,8004,11205,4482,32014
2026-01-07,Delhi,West Delhi,117170,4,11,10,14,4,43,4,8,22,16,7,57,25,2561,5762,8004,11205,4482,32014
2026-01-08,Delhi,West Delhi,117170,11,17,17,20,10,75,7,12,26,19,10,74,27,2561,5762,8004,11205,4482,32014
2026-01-09,Delhi,West Delhi,117170,0,0,0,0,0,0,0,2,16,9,0,27,21,2561,5762,8004,11205,4482,32014
2026-01-10,Delhi,West Delhi,117170,10,22,20,26,10,88,8,16,40,28,13,105,44,2561,5762,8004,11205,4482,32014
2026-01-11,Delhi,West Delhi,117170,8,34,31,45,6,124,12,29,84,58,22,205,97,2561,5762,8004,11205,4482,32014
2026-01-12,Delhi,West Delhi,117170,53,163,152,210,47,625,61,134,367,258,105,925,419,2561,5762,8004,11205,4482,32014
2026-01-13,Delhi,West Delhi,117170,18,86,79,115,15,313,30,75,218,151,57,531,253,2561,5762,8004,11205,4482,32014
2026-01-14,Delhi,West Delhi,117170,15,41,38,51,14,159,15,32,86,61,25,219,97,2561,5762,8004,11205,4482,32014
2026-01-15,Delhi,West Delhi,117170,8,14,14,17,7,60,6,10,24,18,8,66,26,2561,5762,8004,11205,4482,32014
2025-10-18,Delhi,Central Delhi,111357,8,44,40,59,6,157,2,10,34,22,7,75,70,3812,8578,11914,16679,6671,47654
2025-10-19,Delhi,Central Delhi,111357,25,96,88,126,21,356,9,24,72,49,18,172,141,3812,8578,11914,16679,6671,47654
2025-10-20,Delhi,Central Delhi,111357,108,380,351,494,94,1427,42,99,282,196,76,695,547,3812,8578,11914,16679,6671,47654
2025-10-21,Delhi,Central Delhi,111357,80,292,270,381,69,1092,31,75,217,151,58,532,424,3812,8578,11914,16679,6671,47654
2025-10-22,Delhi,Central Delhi,111357,50,171,159,222,44,646,20,45,126,88,35,314,244,3812,8578,11914,16679,6671,47654
2025-10-23,Delhi,Central Delhi,111357,31,96,89,123,27,366,12,26,70,49,21,178,132,3812,8578,11914,16679,6671,47654
2025-10-24,Delhi,Central Delhi,111357,42,135,126,175,37,515,17,36,99,70,28,250,190,3812,8578,11914,16679,6671,47654
2025-10-25,Delhi,Central Delhi,111357,30,90,83,115,27,345,12,25,65,46,20,168,122,3812,8578,11914,16679,6671,47654
2025-10-26,Delhi,Central Delhi,111357,33,119,110,156,28,446,12,31,89,62,23,217,174,3812,8578,11914,16679,6671,47654
2025-10-27,Delhi,Central Delhi,111357,126,437,404,567,110,1644,50,115,324,226,89,804,626,3812,8578,11914,16679,6671,47654
2025-10-28,Delhi,Central Delhi,111357,107,354,328,457,94,1340,43,95,260,183,74,655,498,3812,8578,11914,16679,6671,47654
2025-10-29,Delhi,Central Delhi,111357,52,174,161,226,45,658,20,46,129,90,36,321,247,3812,8578,11914,16679,6671,47654
2025-10-30,Delhi,Central Delhi,111357,8,43,39,57,6,153,2,10,33,22,7,74,68,3812,8578,11914,16679,6671,47654
2025-10-31,Delhi,Central Delhi,111357,32,96,90,123,29,370,13,27,70,50,21,181,131,3812,8578,11914,16679,6671,47654
2025-11-01,Delhi,Central Delhi,111357,14,56,51,73,11,205,5,14,42,29,10,100,83,3812,8578,11914,16679,6671,47654
2025-11-02,Delhi,Central Delhi,111357,28,96,89,125,24,362,11,25,71,50,19,176,138,3812,8578,11914,16679,6671,47654
2025-11-03,Delhi,Central Delhi,111357,90,323,299,422,78,1212,35,84,241,167,64,591,468,3812,8578,11914,16679,6671,47654
2025-11-04,Delhi,Central Delhi,111357,75,243,225,313,66,922,30,65,178,125,51,449,339,3812,8578,11914,16679,6671,47654
2025-11-05,Delhi,Central Delhi,111357,7,38,35,52,6,138,2,9,30,20,6,67,61,3812,8578,11914,16679,6671,47654
2025-11-06,Delhi,Central Delhi,111357,8,20,19,26,7,80,3,6,14,10,5,38,26,3812,8578,11914,16679,6671,47654
2025-11-07,Delhi,Central Delhi,111357,9,22,20,27,8,86,4,6,15,11,5,41,27,3812,8578,11914,16679,6671,47654
2025-11-08,Delhi,Central Delhi,111357,0,17,15,24,0,56,0,2,14,9,1,26,34,3812,8578,11914,16679,6671,47654
2025-11-09,Delhi,Central Delhi,111357,18,68,63,89,16,254,7,17,51,35,13,123,99,3812,8578,11914,16679,6671,47654
2025-11-10,Delhi,Central Delhi,111357,81,274,254,356,71,1036,32,73,203,142,56,506,390,3812,8578,11914,16679,6671,47654
2025-11-11,Delhi,Central Delhi,111357,45,166,153,217,39,620,17,43,124,86,33,303,242,3812,8578,11914,16679,6671,47654
2025-11-12,Delhi,Central Delhi,111357,0,8,6,13,0,27,0,0,8,4,0,12,22,3812,8578,11914,16679,6671,47654
2025-11-13,Delhi,Central Delhi,111357,5,18,17,23,5,68,2,5,13,9,3,32,25,3812,8578,11914,16679,6671,47654
2025-11-14,Delhi,Central Delhi,111357,9,22,21,27,9,88,4,7,15,11,5,42,27,3812,8578,11914,16679,6671,47654
2025-11-15,Delhi,Central Delhi,111357,0,17,13,29,0,59,2,8,28,19,6,63,58,3812,8578,11914,16679,6671,47654
2025-11-16,Delhi,Central Delhi,111357,37,106,99,135,33,410,15,30,76,55,24,200,142,3812,8578,11914,16679,6671,47654
2025-11-17,Delhi,Central Delhi,111357,114,376,349,487,100,1426,45,101,277,194,79,696,532,3812,8578,11914,16679,6671,47654
2025-11-18,Delhi,Central Delhi,111357,87,292,270,378,76,1103,35,78,215,151,60,539,413,3812,8578,11914,16679,6671,47654
2025-11-19,Delhi,Central Delhi,111357,51,161,150,208,45,615,21,44,118,83,34,300,224,3812,8578,11914,16679,6671,47654
